t,x,y,psi,vy,r,delta_sfa,delta_rwa,delta_drv_rwa,delta_auto_rwa,delta_cmd,lambda,real_h,ttc,perceived_h,raw_cmd,lpf_cmd,sfa_cmd,driver_hazard,driver_obstacle_term,driver_burst_mult,auto_hazard,auto_y_ref,auto_repulsive
1.5500000000000007,30.89575557676593,1.9167764188728489,0.0708109873105494,-0.03864399676624837,-0.3617910757710671,-0.16655538698081307,-0.0620335218795569,-0.011103692465387538,-0.18467862621555164,-0.06317617259043679,0.7,5.4517454514736094,0.45521222116170357,12.02688723832772,-0.3765786857650042,-0.3481521908110981,-0.2692659268962492,0.5308840731914404,0.5668960164437769,1.0,0.7398787307647408,1.6277332076824298,0.020615854544390116
1.6000000000000008,31.89338623288463,1.9856008866759634,0.05272143352199604,-0.013530015340720472,-0.36797813722533007,-0.19508609251287867,-0.06250962634242352,-0.013005739500858577,-0.16287767254859822,-0.05796731941518048,0.7,4.471549391471389,0.40533068835576846,10.473079008770936,0.12944518827844087,-0.1491532828571235,-0.3007120393905832,0.5639348658688323,0.6294065933832151,1.8,0.7683824637967037,1.6904414203527482,0.02302872012028212
1.6500000000000008,32.89203242956072,2.03762233915149,0.03432252666072953,0.013128648940254405,-0.3603883225121095,-0.22442663331224105,-0.060616998456072255,-0.014961775554149404,-0.13266130655697203,-0.0502716348549962,0.7,3.594345444881717,0.35539837852196393,9.043635594178923,0.20449467496187856,-0.0017999670992059624,-0.3278475515583081,0.597018540978181,0.6998824365754073,1.8,0.7969152122731635,1.7532134670009598,0.02592397801972998
1.7000000000000008,33.89142094346713,2.0725941731825674,0.016303110535124055,0.040524791697979096,-0.33862986970326914,-0.2531546661583708,-0.05630643028895723,-0.016876977743891387,-0.09467636768334806,-0.040216794725728394,0.7,2.8185540395158073,0.3054289528266434,7.733536661804418,0.30669559681306935,0.12673985119757544,-0.3481521908110981,0.6301427986703235,0.7803460590166469,1.8,0.8254691698133466,1.8160321735893628,0.029422678926062262
1.7500000000000009,34.891255018159505,2.0909225318351465,-0.0006283829500394016,0.06781416391547342,-0.30274011846391363,-0.27954286745079504,-0.04960241547094522,-0.018636191163386336,-0.049865544319401954,-0.028004997110191023,0.7,2.143992606677614,0.25543724909202475,6.537779671136001,0.4410845598128099,0.2577168131205898,-0.1491532828571235,0.663311670076973,0.8732270170837776,1.8,0.8540358576617002,1.8788788868557407,0.03368159820347883
1.800000000000001,35.89125695139003,2.093684856452799,-0.015765388873235083,0.0941410686565809,-0.2531917702847506,-0.24332353839699739,-0.040603491153964305,-0.016221569226466493,0.000564325205315748,-0.01118580089693182,0.7,1.5718982294635317,0.20543715243049868,5.4517454514736094,0.6132923517149174,0.40587328753489293,-0.0017999670992059624,0.6965251858921977,0.9814748690720853,1.8,0.8826073414682865,1.9417361512302305,0.03890655922774762
1.850000000000001,36.891206885674634,2.0826265891278726,-0.028424977387472614,0.12433643600532847,-0.18634838308418905,-0.17623365748094422,-0.028346120213534103,-0.011748910498729614,0.05430611828629539,0.00806759813677789,0.7,1.104844607047239,0.15543965571626828,4.471549391471389,0.8297809467444346,0.5825014788722019,0.12673985119757544,0.7297795410961543,1.108706356303894,1.8,0.9111773395907038,2.0045901470995484,0.045372070988376305
1.900000000000001,37.89097961242875,2.060419749822421,-0.037742396541682065,0.1557600210868783,-0.10204730087424638,-0.09207434951468874,-0.013173737567570771,-0.0061382899676459155,0.1092686684627174,0.02848379756146309,0.7,0.7469700982576801,0.10545101937856245,3.594345444881717,1.0981698748757245,0.7973633105403363,0.2577168131205898,0.763067747652024,1.259396499296703,1.8,0.9397422746408215,2.0674330042098075,0.053446188205771315
1.950000000000001,38.89056132076888,2.030468767997986,-0.04284476158539438,0.1833811907380225,-0.0033658037819801895,0.005089862328444203,0.004183568736193339,0.0003393241552296135,0.16362348365872892,0.04932457200627941,0.7,0.5035039635345862,0.05547193396155592,2.8185540395158073,1.4276781703392711,1.0599945021232258,0.40587328753489293,0.7963806981155711,1.439127400188254,1.8,0.968301752021968,2.1302638544483297,0.06363697104047095
2.000000000000001,39.890036350357995,1.9967977584997378,-0.04301305177449339,0.20387187102973606,0.10538758347225277,0.11641859155245775,0.022992320098729202,0.007761239436830517,0.2156676661844972,0.07013316746113053,0.7,0.38041017529961785,0.005498182482100234,2.143992606677614,1.8297182528223495,1.380712731581194,0.5825014788722019,0.8297085006053169,1.6549143940009026,1.8,0.9968581814387999,2.19308799916536,0.0766698887900181
2.0500000000000007,40.88954975404045,1.9639821340412822,-0.037743672600880754,0.21635783507310766,0.22010906427521537,0.24588606025238668,0.04263433983306309,0.01639240401682578,0.012148175452471762,0.015119135447519576,0.7,0.384136388320359,-0.0444774877020226,1.5718982294635317,2.3186937512293433,1.7715381564345893,0.7973633105403363,0.8630418983796675,1.9156382654754742,1.8,0.0,1.9684838774753532,0.0
2.1000000000000005,41.88924575621265,1.9370576094787946,-0.026738219387119982,0.06432674023220888,0.21166658768771662,0.3990741853323727,0.031169671339086623,0.026604945688824846,-0.10439577887196684,-0.012695271679412663,0.7,0.5214144907683256,-0.09446228781063262,1.104844607047239,2.9130799377969367,2.247180565335567,1.0599945021232258,0.8963735628558211,2.232627551930447,1.8,0.0,1.737246938317405,0.0
2.1500000000000004,42.8889743001989,1.9135377633292834,-0.01615489000273415,-0.09092277504593996,0.12386698439075991,0.5826631622187208,0.012892611748045252,0.038844210814581386,-0.1976111989026925,-0.03209241210060079,0.7,0.7886346646373692,-0.14444871500994516,0.7469700982576801,3.635980497114992,2.825847203576994,1.380712731581194,0.9296993204142917,2.620206669088316,1.8,0.0,1.5331670646345341,0.0
2.2,43.88877037362431,1.8928380304640313,-0.009961540783196155,-0.18045294525226283,0.008746468909094127,0.8043435981527411,-0.005851148188890598,0.05362290654351608,-0.27415599171470156,-0.04471076293394923,0.7,1.18489401291964,-0.19443851868121556,0.5035039635345862,4.517402053209606,3.530661724257249,1.7715381564345893,0.963018710692296,3.0967651163271923,1.8,0.0,1.3530496755933021,0.0
2.25,44.88863087990502,1.873854454833791,-0.00952421733774145,-0.20246741640345117,-0.09964895880350606,1.0730087532310324,-0.02204265433266503,0.07153391688206882,-0.33738691492756573,-0.051142332660821556,0.7,1.7086627512866408,-0.24443154399525113,0.38041017529961785,5.597294185936577,4.3917585832903026,2.247180565335567,0.9963345450119332,3.6862859336817455,1.8,0.0,1.1940829684569594,0.0
2.3,45.888489109163714,1.8542074698122892,-0.014506665277916752,-0.1783956625015707,-0.18430853397484698,1.3991675899267364,-0.03416752030273025,0.09327783932844909,-0.35,-0.03970551247008565,0.7,2.3567929062539084,-0.29442445545818574,0.384136388320359,-1.0273490320814722,2.133797076885396,2.825847203576994,0.0,0.0,1.0,0.0,1.0537931955571318,0.0
2.3499999999999996,46.888254497570465,1.8307824687471224,-0.0237220919766591,-0.10444010268092611,-0.2185205004578501,1.7954674826073636,-0.03647501703912833,0.11969783217382424,-0.35,-0.021211517478323047,0.7,3.1252832122250256,-0.34441272487852326,0.5214144907683256,-1.027948178071369,0.8164032206534105,3.530661724257249,0.0,0.0,1.0,0.0,0.9299965041391722,0.0
2.3999999999999995,47.88784927667302,1.801842065700064,-0.03464811699955161,-0.007985549726397187,-0.1981028552540213,2.2774658830656653,-0.030115225555459462,0.15183105887104437,-0.35,0.001281741209731041,0.7,4.012038443488053,-0.3943924638336512,0.7886346646373692,-1.0298289238272782,0.047139827119790145,4.3917585832903026,0.0,0.0,1.0,0.0,0.8207606069331473,0.0
